235000,QD,1985,04,27,7.2286
235000,QD,1985,05,04,7.4471
235000,QD,1985,05,11,5.7043
235000,QD,1985,05,18,4.6514
235000,QD,1985,05,25,4.2629
235000,QD,1985,06,01,3.5286
235000,QD,1985,06,08,3.9971
235000,QD,1985,06,15,3.8457
235000,QD,1985,06,22,5.0629
235000,QD,1985,06,29,4.7629
235000,QD,1985,07,06,4.2886
235000,QD,1985,07,13,4.1629
235000,QD,1985,07,20,4.5714
235000,QD,1985,07,27,3.9857
235000,QD,1985,08,03,4.2914
235000,QD,1985,08,10,4.2600
235000,QD,1985,08,17,5.2371
235000,QD,1985,08,24,5.0171
235000,QD,1985,08,31,4.3143
235000,QD,1985,09,07,4.7771
235000,QD,1985,09,14,4.0914
235000,QD,1985,09,21,4.0286
235000,QD,1985,09,28,4.0914
235000,QD,1985,10,05,4.9114
235000,QD,1985,10,12,4.8429
235000,QD,1985,10,19,4.5429
235000,QD,1985,10,26,4.0600
235000,QD,1985,11,02,4.6857
235000,QD,1985,11,09,4.3114
235000,QD,1985,11,16,4.2829
235000,QD,1985,11,23,4.2571
235000,QD,1985,11,30,5.5900
235000,QD,1985,12,07,5.3857
235000,QD,1985,12,14,6.9471
235000,QD,1985,12,21,6.9700
235000,QD,1985,12,28,5.1114
235000,QD,1986,01,04,5.9471
235000,QD,1986,01,11,7.6471
235000,QD,1986,01,18,13.7771
235000,QD,1986,01,25,9.7914
235000,QD,1986,02,01,7.7600
235000,QD,1986,02,08,8.2486
235000,QD,1986,02,15,7.9686
235000,QD,1986,02,22,8.5629
235000,QD,1986,03,01,8.2657
235000,QD,1986,03,08,7.9229
235000,QD,1986,03,15,8.2014
235000,QD,1986,03,22,9.2629
235000,QD,1986,03,29,8.1257
235000,QD,1986,04,05,6.5571
235000,QD,1986,04,12,5.6857
235000,QD,1986,04,19,6.7314
235000,QD,1986,04,26,4.3771
235000,QD,1986,05,03,4.0429
235000,QD,1986,05,10,4.5400
235000,QD,1986,05,17,4.7114
235000,QD,1986,05,24,5.8257
235000,QD,1986,05,31,11.0371
235000,QD,1986,06,07,6.0886
235000,QD,1986,06,14,4.5714
235000,QD,1986,06,21,3.7286
235000,QD,1986,06,28,3.1086
235000,QD,1986,07,05,3.3800
235000,QD,1986,07,12,3.2200
235000,QD,1986,07,19,3.8686
235000,QD,1986,07,26,3.9686
235000,QD,1986,08,02,4.0743
235000,QD,1986,08,09,3.4400
235000,QD,1986,08,16,3.0029
235000,QD,1986,08,23,4.8043
235000,QD,1986,08,30,5.0714
235000,QD,1986,09,06,4.3229
235000,QD,1986,09,13,5.2486
235000,QD,1986,09,20,4.4286
235000,QD,1986,09,27,3.4000
235000,QD,1986,10,04,4.1143
235000,QD,1986,10,11,4.6886
235000,QD,1986,10,18,5.4771
235000,QD,1986,10,25,5.8014
235000,QD,1986,11,01,6.2886
235000,QD,1986,11,08,6.1514
235000,QD,1986,11,15,5.0886
235000,QD,1986,11,22,5.6829
235000,QD,1986,11,29,5.5686
235000,QD,1986,12,06,5.4200
235000,QD,1986,12,13,5.3014
235000,QD,1986,12,20,8.1514
235000,QD,1986,12,27,19.7943
235000,QD,1987,01,03,14.3886
235000,QD,1987,01,10,9.1114
235000,QD,1987,01,17,8.7514
235000,QD,1987,01,24,8.5629
235000,QD,1987,01,31,8.1057
235000,QD,1987,02,07,7.7857
235000,QD,1987,02,14,7.5571
235000,QD,1987,02,21,7.4200
235000,QD,1987,02,28,6.8929
235000,QD,1987,03,07,6.1971
235000,QD,1987,03,14,6.5714
235000,QD,1987,03,21,12.3714
235000,QD,1987,03,28,17.7714
235000,QD,1987,04,04,15.6571
235000,QD,1987,04,11,13.6686
235000,QD,1987,04,18,8.6657
235000,QD,1987,04,25,6.7257
235000,QD,1987,05,02,7.4600
235000,QD,1987,05,09,6.1971
235000,QD,1987,05,16,6.0314
235000,QD,1987,05,23,6.6343
235000,QD,1987,05,30,5.7914
235000,QD,1987,06,06,6.2800
235000,QD,1987,06,13,7.8743
235000,QD,1987,06,20,5.4514
235000,QD,1987,06,27,5.0943
235000,QD,1987,07,04,5.0600
235000,QD,1987,07,11,4.7457
235000,QD,1987,07,18,5.3229
235000,QD,1987,07,25,5.3114
235000,QD,1987,08,01,5.6957
235000,QD,1987,08,08,5.7329
235000,QD,1987,08,15,7.2886
235000,QD,1987,08,22,6.4243
235000,QD,1987,08,29,6.5443
235000,QD,1987,09,05,7.2371
235000,QD,1987,09,12,6.4643
235000,QD,1987,09,19,7.2214
